DISTRICT,DD000A001219R,DD000A001319R,DD000A001S19R,DD000AC01219R,DD000AC01319R,DD000AC01S19R,DD000AM01219R,DD000AM01319R,DD000AM01S19R,DD000AR01219R,DD000AR01319R,DD000AR01S19R,DD000AS01219R,DD000AS01319R,DD000AS01S19R,DD000AW01219R,DD000AW01319R,DD000AW01S19R,DD200A001219R,DD200A001319R,DD200A001S19R,DD200AC01219R,DD200AC01319R,DD200AC01S19R,DD200AM01219R,DD200AM01319R,DD200AM01S19R,DD200AR01219R,DD200AR01319R,DD200AR01S19R,DD200AS01219R,DD200AS01319R,DD200AS01S19R,DD200AW01219R,DD200AW01319R,DD200AW01S19R,DD300A001219R,DD300A001319R,DD300A001S19R,DD300AC01219R,DD300AC01319R,DD300AC01S19R,DD300AM01219R,DD300AM01319R,DD300AM01S19R,DD300AR01219R,DD300AR01319R,DD300AR01S19R,DD300AS01219R,DD300AS01319R,DD300AS01S19R,DD300AW01219R,DD300AW01319R,DD300AW01S19R,DD400A001219R,DD400A001319R,DD400A001S19R,DD400AC01219R,DD400AC01319R,DD400AC01S19R,DD400AM01219R,DD400AM01319R,DD400AM01S19R,DD400AR01219R,DD400AR01319R,DD400AR01S19R,DD400AS01219R,DD400AS01319R,DD400AS01S19R,DD400AW01219R,DD400AW01319R,DD400AW01S19R,DDA00A001219R,DDA00A001319R,DDA00A001S19R,DDA00AC01219R,DDA00AC01319R,DDA00AC01S19R,DDA00AM01219R,DDA00AM01319R,DDA00AM01S19R,DDA00AR01219R,DDA00AR01319R,DDA00AR01S19R,DDA00AS01219R,DDA00AS01319R,DDA00AS01S19R,DDA00AW01219R,DDA00AW01319R,DDA00AW01S19R,DDB00A001219R,DDB00A001319R,DDB00A001S19R,DDB00AC01219R,DDB00AC01319R,DDB00AC01S19R,DDB00AM01219R,DDB00AM01319R,DDB00AM01S19R,DDB00AR01219R,DDB00AR01319R,DDB00AR01S19R,DDB00AS01219R,DDB00AS01319R,DDB00AS01S19R,DDB00AW01219R,DDB00AW01319R,DDB00AW01S19R,DDE00A001219R,DDE00A001319R,DDE00A001S19R,DDE00AC01219R,DDE00AC01319R,DDE00AC01S19R,DDE00AM01219R,DDE00AM01319R,DDE00AM01S19R,DDE00AR01219R,DDE00AR01319R,DDE00AR01S19R,DDE00AS01219R,DDE00AS01319R,DDE00AS01S19R,DDE00AW01219R,DDE00AW01319R,DDE00AW01S19R,DDF00A001219R,DDF00A001319R,DDF00A001S19R,DDF00AC01219R,DDF00AC01319R,DDF00AC01S19R,DDF00AM01219R,DDF00AM01319R,DDF00AM01S19R,DDF00AR01219R,DDF00AR01319R,DDF00AR01S19R,DDF00AS01219R,DDF00AS01319R,DDF00AS01S19R,DDF00AW01219R,DDF00AW01319R,DDF00AW01S19R,DDH00A001219R,DDH00A001319R,DDH00A001S19R,DDH00AC01219R,DDH00AC01319R,DDH00AC01S19R,DDH00AM01219R,DDH00AM01319R,DDH00AM01S19R,DDH00AR01219R,DDH00AR01319R,DDH00AR01S19R,DDH00AS01219R,DDH00AS01319R,DDH00AS01S19R,DDH00AW01219R,DDH00AW01319R,DDH00AW01S19R,DDI00A001219R,DDI00A001319R,DDI00A001S19R,DDI00AC01219R,DDI00AC01319R,DDI00AC01S19R,DDI00AM01219R,DDI00AM01319R,DDI00AM01S19R,DDI00AR01219R,DDI00AR01319R,DDI00AR01S19R,DDI00AS01219R,DDI00AS01319R,DDI00AS01S19R,DDI00AW01219R,DDI00AW01319R,DDI00AW01S19R,DDL00A001219R,DDL00A001319R,DDL00A001S19R,DDL00AC01219R,DDL00AC01319R,DDL00AC01S19R,DDL00AM01219R,DDL00AM01319R,DDL00AM01S19R,DDL00AR01219R,DDL00AR01319R,DDL00AR01S19R,DDL00AS01219R,DDL00AS01319R,DDL00AS01S19R,DDL00AW01219R,DDL00AW01319R,DDL00AW01S19R,DDM00A001219R,DDM00A001319R,DDM00A001S19R,DDM00AC01219R,DDM00AC01319R,DDM00AC01S19R,DDM00AM01219R,DDM00AM01319R,DDM00AM01S19R,DDM00AR01219R,DDM00AR01319R,DDM00AR01S19R,DDM00AS01219R,DDM00AS01319R,DDM00AS01S19R,DDM00AW01219R,DDM00AW01319R,DDM00AW01S19R,DDR00A001219R,DDR00A001319R,DDR00A001S19R,DDR00AC01219R,DDR00AC01319R,DDR00AC01S19R,DDR00AM01219R,DDR00AM01319R,DDR00AM01S19R,DDR00AR01219R,DDR00AR01319R,DDR00AR01S19R,DDR00AS01219R,DDR00AS01319R,DDR00AS01S19R,DDR00AW01219R,DDR00AW01319R,DDR00AW01S19R,DDS00A001219R,DDS00A001319R,DDS00A001S19R,DDS00AC01219R,DDS00AC01319R,DDS00AC01S19R,DDS00AM01219R,DDS00AM01319R,DDS00AM01S19R,DDS00AR01219R,DDS00AR01319R,DDS00AR01S19R,DDS00AS01219R,DDS00AS01319R,DDS00AS01S19R,DDS00AW01219R,DDS00AW01319R,DDS00AW01S19R,DDW00A001219R,DDW00A001319R,DDW00A001S19R,DDW00AC01219R,DDW00AC01319R,DDW00AC01S19R,DDW00AM01219R,DDW00AM01319R,DDW00AM01S19R,DDW00AR01219R,DDW00AR01319R,DDW00AR01S19R,DDW00AS01219R,DDW00AS01319R,DDW00AS01S19R,DDW00AW01219R,DDW00AW01319R,DDW00AW01S19R,DNC00A001219R,DNC00A001319R,DNC00A001S19R,DNC00AC01219R,DNC00AC01319R,DNC00AC01S19R,DNC00AM01219R,DNC00AM01319R,DNC00AM01S19R,DNC00AR01219R,DNC00AR01319R,DNC00AR01S19R,DNC00AS01219R,DNC00AS01319R,DNC00AS01S19R,DNC00AW01219R,DNC00AW01319R,DNC00AW01S19R,DNM00A001219R,DNM00A001319R,DNM00A001S19R,DNM00AC01219R,DNM00AC01319R,DNM00AC01S19R,DNM00AM01219R,DNM00AM01319R,DNM00AM01S19R,DNM00AR01219R,DNM00AR01319R,DNM00AR01S19R,DNM00AS01219R,DNM00AS01319R,DNM00AS01S19R,DNM00AW01219R,DNM00AW01319R,DNM00AW01S19R,DNS00A001219R,DNS00A001319R,DNS00A001S19R,DNS00AC01219R,DNS00AC01319R,DNS00AC01S19R,DNS00AM01219R,DNS00AM01319R,DNS00AM01S19R,DNS00AR01219R,DNS00AR01319R,DNS00AR01S19R,DNS00AS01219R,DNS00AS01319R,DNS00AS01S19R,DNS00AW01219R,DNS00AW01319R,DNS00AW01S19R
"109911",24,8,61,26,0,68,38,16,72,17,6,54,10,0,50,10,0,45,32,13,67,36,9,82,25,10,70,35,15,65,50,17,67,17,17,33,-1,-1,-1,.,.,.,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,-1,-1,-1,.,.,.,.,.,.,-1,-1,-1,.,.,.,.,.,.,41,16,73,49,19,81,43,18,75,39,13,70,47,24,76,28,8,64,27,8,54,29,12,71,43,17,70,20,4,49,15,0,38,14,0,14,35,12,68,44,16,77,37,16,71,31,8,64,45,21,76,20,5,55,41,16,75,49,17,82,40,17,76,40,14,72,43,21,77,37,13,75,37,13,71,50,16,84,41,18,72,31,10,66,45,16,84,24,8,55,-1,-1,-1,.,.,.,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,19,6,53,23,0,62,31,13,64,12,4,47,0,0,43,7,0,33,42,16,71,49,20,80,47,19,75,38,12,68,50,28,74,20,4,55,19,4,56,23,4,68,24,5,62,14,2,50,25,11,58,6,1,42,21,7,41,26,14,53,23,8,39,21,6,42,20,7,40,10,0,28,44,17,75,51,21,81,45,18,77,43,14,72,50,30,76,30,9,70,43,16,75,50,21,81,46,18,78,40,13,72,46,24,74,29,8,68,39,15,68,47,15,81,38,17,70,36,12,64,49,25,79,26,10,54,34,9,69,-1,-1,-1,27,0,73,43,14,57,-1,-1,-1,40,20,100
"109912",45,17,86,-1,-1,-1,67,33,100,25,8,67,-1,-1,-1,-1,-1,-1,22,0,33,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,57,24,86,54,16,81,64,29,93,56,22,84,52,36,83,40,13,77,30,10,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,-1,-1,-1,52,23,83,49,17,80,64,30,91,50,21,81,40,30,75,29,7,71,55,23,85,49,11,83,60,28,93,56,22,83,42,23,73,52,22,83,54,27,81,64,36,82,67,29,92,43,20,70,83,67,100,25,0,75,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,45,17,86,-1,-1,-1,67,33,100,25,8,67,-1,-1,-1,-1,-1,-1,59,25,87,61,21,79,68,30,94,57,21,85,69,56,100,28,4,72,31,9,73,34,3,72,45,15,85,24,5,69,19,13,63,17,4,57,19,6,45,14,0,29,25,13,63,22,6,44,-1,-1,-1,0,0,25,59,24,88,54,12,82,65,30,95,61,23,88,47,31,81,44,15,77,59,25,85,60,18,78,66,32,94,57,22,82,55,35,81,45,16,77,52,20,88,39,11,89,60,23,91,55,21,88,45,36,91,29,6,76,-1,-1,-1,.,.,.,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.
"109913",45,27,64,-1,-1,-1,-1,-1,-1,20,20,60,-1,-1,-1,.,.,.,52,29,95,-1,-1,-1,57,29,100,67,33,100,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,50,22,85,43,22,85,59,25,94,48,20,84,35,13,69,47,24,76,78,22,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,-1,-1,-1,46,19,83,42,26,87,57,23,92,43,18,82,32,10,61,33,15,70,49,22,89,36,14,91,57,23,97,51,26,89,22,9,70,47,22,75,45,13,71,-1,-1,-1,75,25,88,30,9,61,40,0,60,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,45,27,64,-1,-1,-1,-1,-1,-1,20,20,60,-1,-1,-1,.,.,.,51,21,82,47,28,81,62,27,91,45,14,79,45,17,69,47,29,76,39,14,75,38,14,76,49,20,89,34,13,72,27,4,54,35,10,60,36,19,72,29,29,86,46,25,83,38,17,67,13,13,50,-1,-1,-1,50,23,86,40,22,84,58,25,94,49,21,87,36,18,72,45,25,73,51,24,86,39,24,79,60,28,94,52,22,87,38,14,71,46,25,75,48,18,85,50,19,100,57,19,94,42,17,81,20,10,60,48,24,76,27,0,93,-1,-1,-1,33,0,100,17,0,100,-1,-1,-1,.,.,.
"109914",18,3,59,-1,-1,-1,27,0,64,8,0,46,-1,-1,-1,17,17,50,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,49,17,77,56,26,86,51,21,80,46,12,73,64,18,85,24,4,64,33,0,50,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,47,13,78,55,18,88,49,16,81,46,10,75,64,9,82,13,6,56,43,13,75,30,15,80,44,14,78,45,13,70,67,13,80,23,8,69,57,19,84,67,33,100,53,20,83,55,14,80,76,24,100,22,11,56,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,4,0,48,-1,-1,-1,13,0,50,0,0,40,-1,-1,-1,-1,-1,-1,55,20,80,78,35,91,58,29,81,47,11,76,61,22,89,25,0,58,16,4,48,.,.,.,25,0,38,18,9,64,-1,-1,-1,0,0,20,12,8,33,-1,-1,-1,12,6,35,5,5,30,-1,-1,-1,0,0,17,45,16,74,54,23,81,50,23,79,41,12,70,50,13,69,25,0,69,51,19,80,61,25,93,57,23,83,46,14,75,71,35,94,25,0,65,44,13,71,47,27,73,36,18,71,46,8,69,56,0,75,20,20,60,56,22,56,.,.,.,-1,-1,-1,-1,-1,-1,.,.,.,-1,-1,-1
"110901",8,0,23,-1,-1,-1,0,0,20,20,0,30,.,.,.,0,0,20,6,0,72,-1,-1,-1,14,0,57,0,0,86,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,15,4,47,5,0,33,8,4,45,24,6,55,11,5,47,14,4,43,17,6,50,0,0,20,0,0,60,43,14,57,-1,-1,-1,.,.,.,14,2,47,6,0,32,7,2,45,22,3,53,13,6,50,13,0,42,14,5,47,4,0,32,8,3,48,21,8,52,13,7,47,20,7,47,15,4,46,4,0,32,9,5,45,22,4,51,13,6,38,18,5,45,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,8,0,23,-1,-1,-1,0,0,20,20,0,30,.,.,.,0,0,20,16,3,48,8,0,33,8,4,42,27,3,58,-1,-1,-1,8,0,38,8,0,34,3,0,24,1,0,34,16,1,40,0,0,38,6,0,24,2,2,13,0,0,20,0,0,15,5,5,14,-1,-1,-1,-1,-1,-1,19,6,47,17,0,33,5,0,37,35,13,61,-1,-1,-1,-1,-1,-1,15,4,49,3,0,32,8,4,45,25,6,58,8,8,38,16,5,47,13,4,43,11,0,33,7,4,46,19,6,42,17,0,67,11,0,33,29,0,57,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.
"110902",31,9,67,34,4,64,40,17,75,26,6,63,25,3,64,21,4,58,31,15,77,-1,-1,-1,22,22,78,27,9,73,-1,-1,-1,-1,-1,-1,94,31,100,-1,-1,-1,-1,-1,-1,83,17,100,.,.,.,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,.,.,.,41,15,75,47,18,78,43,17,80,40,12,73,48,21,78,28,8,63,33,12,67,35,4,65,33,15,79,31,13,56,45,18,82,29,5,62,35,12,71,37,13,72,37,14,77,33,9,68,40,17,71,24,6,61,43,15,77,47,15,77,44,18,79,44,13,76,44,18,76,32,10,71,37,12,73,40,14,74,40,15,78,35,10,70,44,17,75,25,7,62,33,17,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,21,5,60,18,0,45,29,9,71,18,5,58,10,5,48,15,0,53,40,15,74,47,21,78,43,17,81,36,11,69,52,25,81,24,7,56,23,6,62,26,7,65,25,6,69,20,5,58,33,12,67,14,3,48,30,11,52,24,10,49,33,12,64,29,11,47,30,12,42,31,11,42,55,23,83,68,32,90,55,25,85,56,20,83,59,36,88,34,12,64,42,16,76,47,19,78,44,19,81,40,13,74,50,22,81,29,9,65,38,12,70,47,15,74,39,13,77,38,10,67,37,18,68,22,8,53,23,6,73,33,8,67,28,8,83,22,6,78,-1,-1,-1,0,0,25
"110905",14,0,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,67,33,78,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,-1,-1,-1,-1,-1,-1,.,.,.,-1,-1,-1,-1,-1,-1,.,.,.,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,48,20,77,50,15,75,42,18,75,59,24,82,38,19,81,33,16,65,29,0,71,.,.,.,-1,-1,-1,-1,-1,-1,.,.,.,-1,-1,-1,34,10,66,32,5,59,27,7,63,44,15,70,28,8,80,27,4,54,56,25,80,55,18,76,45,22,77,73,35,86,34,11,80,46,19,73,30,7,66,26,0,54,23,5,65,43,11,72,23,5,68,16,5,58,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,14,0,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,41,15,75,45,11,74,38,13,74,46,15,78,42,27,82,24,14,59,18,2,53,21,0,44,9,1,50,26,2,60,25,5,70,0,0,26,6,0,20,0,0,0,0,0,12,10,0,29,20,0,60,-1,-1,-1,58,27,83,63,22,86,52,25,82,67,31,87,47,27,87,44,22,66,48,19,76,51,21,77,42,17,74,56,23,80,34,13,79,42,14,64,49,20,78,49,7,72,41,18,77,63,26,83,43,27,83,22,19,67,38,15,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"110906",28,10,72,-1,-1,-1,29,18,71,24,12,72,50,0,100,14,0,57,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,39,14,73,39,9,79,34,15,73,40,13,69,45,23,78,38,9,77,44,28,50,-1,-1,-1,50,33,50,43,29,43,-1,-1,-1,-1,-1,-1,32,10,68,34,6,72,29,13,70,32,9,63,42,18,75,30,3,70,39,13,76,38,9,80,35,16,78,44,15,73,28,13,72,45,6,76,32,10,71,29,6,75,28,11,72,31,9,65,45,20,80,39,4,75,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,11,0,48,.,.,.,13,0,50,0,0,42,-1,-1,-1,0,0,40,38,15,71,40,10,78,33,14,68,36,12,65,60,32,83,26,13,78,18,4,56,17,2,67,16,6,57,17,4,50,23,5,56,21,0,64,10,2,41,6,0,53,8,6,44,10,0,30,23,0,62,0,0,43,46,18,77,51,14,84,41,19,76,50,17,75,46,26,77,37,15,81,39,14,72,40,8,77,34,15,74,41,13,68,45,22,75,41,10,79,37,15,75,36,12,82,34,16,73,38,14,72,48,29,86,29,6,71,26,9,61,-1,-1,-1,43,14,71,13,0,50,-1,-1,-1,.,.,.
"110907",58,19,94,20,0,100,79,36,100,50,7,86,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,100,100,100,.,.,.,-1,-1,-1,-1,-1,-1,.,.,.,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,67,32,93,62,24,94,77,41,98,65,28,91,66,41,92,51,19,89,52,24,92,-1,-1,-1,63,25,75,38,25,100,-1,-1,-1,-1,-1,-1,55,22,89,50,10,88,70,31,96,50,19,88,38,28,78,43,16,84,74,37,94,72,30,97,80,44,99,73,33,91,68,50,92,64,27,89,61,26,92,54,20,90,74,35,98,59,21,89,57,29,91,42,15,83,-1,-1,-1,.,.,.,.,.,.,.,.,.,-1,-1,-1,.,.,.,56,18,94,20,0,100,77,31,100,46,8,85,-1,-1,-1,-1,-1,-1,61,27,92,53,20,91,75,39,97,56,22,90,65,31,92,37,11,89,48,13,87,38,10,90,61,22,95,43,8,80,64,25,86,19,0,77,30,10,67,20,13,73,44,19,88,26,6,56,14,0,14,25,0,63,77,41,95,75,31,98,84,51,99,75,37,92,77,53,93,64,24,97,66,31,93,61,25,93,77,40,98,64,25,91,68,41,93,48,17,90,71,37,93,66,22,94,81,45,98,68,38,89,60,40,90,64,29,86,100,73,100,.,.,.,-1,-1,-1,-1,-1,-1,.,.,.,-1,-1,-1
"110908",100,91,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,64,29,100,-1,-1,-1,-1,-1,-1,60,20,100,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,58,22,89,72,21,89,61,23,93,52,19,88,61,36,93,52,22,74,67,22,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,50,17,82,70,17,83,51,22,84,40,12,82,50,20,90,44,11,56,65,26,89,75,25,94,66,31,91,60,20,90,70,30,80,63,38,75,52,24,81,70,30,80,55,25,85,43,19,79,60,40,100,38,13,50,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,55,20,89,71,19,87,58,19,94,47,18,87,56,39,100,47,16,74,31,4,73,44,6,72,37,5,82,21,2,69,38,13,75,13,0,50,18,3,45,-1,-1,-1,17,0,58,25,8,50,-1,-1,-1,20,0,20,62,20,94,71,17,96,66,22,98,59,19,94,50,21,86,59,24,82,63,24,92,76,24,91,67,26,96,57,22,90,63,37,100,47,13,73,48,18,83,62,15,85,45,16,87,40,11,83,56,33,78,58,33,75,33,0,83,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.
"111801",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"111901",26,8,60,28,7,68,36,15,72,21,5,51,17,4,49,18,3,48,43,21,71,51,23,69,38,17,71,40,17,74,59,41,70,35,24,59,68,29,93,67,33,100,75,31,97,59,22,86,78,33,89,70,40,100,59,30,76,43,29,57,67,50,83,67,25,83,-1,-1,-1,-1,-1,-1,47,22,75,58,30,84,47,24,78,44,17,71,54,30,80,35,13,66,36,13,70,35,12,65,34,11,69,34,7,68,64,36,82,23,15,77,36,14,67,44,18,76,38,17,71,33,10,62,43,19,71,24,7,54,50,23,79,60,29,85,48,24,81,48,20,76,53,27,82,45,16,75,35,13,67,40,15,74,39,17,74,31,9,61,41,17,71,28,8,57,39,13,82,60,40,90,42,11,89,35,3,74,50,30,90,0,0,67,21,6,56,20,4,63,32,11,70,16,4,46,9,2,40,14,2,45,44,21,72,56,31,82,47,24,76,39,15,67,54,33,78,28,10,59,22,6,55,30,8,67,23,7,61,19,3,49,30,14,61,10,2,39,27,11,46,25,8,51,28,14,49,25,10,41,39,14,57,26,8,37,51,25,78,65,35,88,50,27,80,48,20,75,58,34,83,38,14,68,48,23,76,60,32,84,49,26,79,44,18,71,55,31,81,37,14,66,44,18,74,53,23,82,43,21,77,43,14,71,49,28,76,33,9,65,44,18,77,55,28,83,47,22,85,40,13,72,50,19,81,30,11,64
"111902",26,3,58,20,0,40,23,0,69,38,8,54,-1,-1,-1,-1,-1,-1,43,0,86,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,51,19,82,52,13,79,52,20,88,52,20,80,43,23,77,52,16,81,-1,-1,-1,.,.,.,.,.,.,-1,-1,-1,.,.,.,.,.,.,42,14,76,37,6,65,38,14,84,48,17,75,34,21,66,44,9,75,57,23,87,52,13,83,57,21,92,60,27,86,39,23,71,69,28,94,41,9,78,38,0,69,45,9,85,40,15,73,10,0,80,60,10,90,-1,-1,-1,.,.,.,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,21,3,52,-1,-1,-1,18,0,64,36,9,45,-1,-1,-1,-1,-1,-1,45,15,77,52,13,75,46,19,85,44,12,73,48,24,83,33,3,67,27,6,62,35,6,65,28,5,69,25,7,56,22,11,72,20,0,53,27,8,45,27,9,55,30,10,55,28,4,40,-1,-1,-1,-1,-1,-1,53,21,83,54,15,81,53,22,89,54,21,82,51,29,76,52,18,78,55,20,86,60,11,81,56,21,92,55,23,85,38,18,74,59,23,87,45,17,76,40,15,78,45,19,81,47,15,72,50,31,81,39,4,70,52,13,74,-1,-1,-1,57,14,86,50,13,75,-1,-1,-1,-1,-1,-1
"111903",21,7,71,-1,-1,-1,-1,-1,-1,20,0,60,-1,-1,-1,-1,-1,-1,55,30,75,-1,-1,-1,57,43,86,57,43,57,-1,-1,-1,-1,-1,-1,57,43,100,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,58,26,86,72,28,94,64,32,93,57,25,83,45,25,82,30,11,70,30,20,80,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,-1,-1,-1,49,19,81,59,19,89,54,21,89,48,20,75,45,17,79,22,6,65,61,28,89,69,23,96,66,34,91,62,28,87,41,22,86,38,14,78,56,21,86,80,27,93,53,30,93,52,18,79,70,10,90,17,0,67,-1,-1,-1,.,.,.,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,33,11,89,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,-1,-1,-1,54,25,83,76,34,91,62,28,95,51,22,78,48,27,79,22,7,63,28,6,67,45,4,80,35,15,83,23,2,59,20,5,45,9,4,45,34,12,58,22,11,78,43,13,70,35,12,50,13,0,25,40,20,60,58,26,86,71,29,93,66,32,93,57,26,83,44,27,81,30,10,71,59,27,88,73,28,95,68,34,95,59,26,84,43,26,83,26,8,74,54,24,83,69,29,90,54,27,90,52,23,79,52,20,80,40,17,63,59,25,91,80,60,100,60,20,100,69,23,85,-1,-1,-1,-1,-1,-1
"112901",38,14,68,47,17,73,48,21,80,32,11,61,32,10,61,19,2,54,44,11,75,55,10,86,48,13,77,45,12,78,22,11,56,20,3,57,75,57,87,79,57,86,95,80,100,69,45,86,67,67,67,43,29,71,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,49,23,75,58,28,82,54,30,81,45,18,70,54,33,78,30,8,62,26,8,58,29,8,68,32,12,67,25,5,49,24,15,65,14,0,35,38,15,67,46,18,76,44,20,75,33,12,61,41,22,68,19,4,51,52,25,80,56,24,83,55,31,84,50,22,77,54,31,80,38,12,70,43,17,72,52,21,78,50,23,82,37,13,65,48,22,75,25,4,58,63,38,88,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,-1,-1,-1,29,9,63,36,11,65,41,14,77,23,7,55,19,5,54,12,0,46,46,22,71,60,31,81,52,29,79,40,15,64,54,34,77,23,4,54,33,12,65,43,15,74,40,17,75,27,8,58,32,14,65,14,2,47,15,5,35,16,5,42,22,8,45,12,3,24,15,5,41,5,0,23,56,30,80,66,35,87,60,37,84,52,24,76,64,42,84,37,11,69,50,24,76,59,27,83,55,30,82,45,18,71,57,34,80,31,7,62,46,23,73,56,29,80,51,28,80,43,18,66,42,28,71,29,10,63,44,25,72,40,40,70,50,23,86,41,23,64,40,40,40,40,0,80
